ADM1_EN,ADM1_TH,ADM1_PCODE,ADM0_EN,ADM0_TH,ADM0_PCODE,REGION6,REGION4,DEST
Uttaradit,อุตรดิตถ์,TH53,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Uttaradit,อุตรดิตถ์,TH53,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Uttaradit,อุตรดิตถ์,TH53,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Phrae,แพร่,TH54,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Nan,น่าน,TH55,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Nan,น่าน,TH55,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Nan,น่าน,TH55,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Nan,น่าน,TH55,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Nan,น่าน,TH55,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Nan,น่าน,TH55,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Nan,น่าน,TH55,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Nan,น่าน,TH55,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Nan,น่าน,TH55,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Nan,น่าน,TH55,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Nan,น่าน,TH55,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Nan,น่าน,TH55,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Nan,น่าน,TH55,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Nan,น่าน,TH55,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Nan,น่าน,TH55,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Phayao,พะเยา,TH56,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Phayao,พะเยา,TH56,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Phayao,พะเยา,TH56,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Phayao,พะเยา,TH56,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Phayao,พะเยา,TH56,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Phayao,พะเยา,TH56,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Phayao,พะเยา,TH56,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Phayao,พะเยา,TH56,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Phayao,พะเยา,TH56,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Chiang Rai,เชียงราย,TH57,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Mae Hong Son,แม่ฮ่องสอน,TH58,Thailand,ประเทศไทย,TH,ภาคเหนือ,ภาคเหนือ,เมืองรอง
Nakhon Sawan,นครสวรรค์,TH60,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Nakhon Sawan,นครสวรรค์,TH60,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Nakhon Sawan,นครสวรรค์,TH60,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Nakhon Sawan,นครสวรรค์,TH60,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Nakhon Sawan,นครสวรรค์,TH60,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Nakhon Sawan,นครสวรรค์,TH60,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Nakhon Sawan,นครสวรรค์,TH60,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Nakhon Sawan,นครสวรรค์,TH60,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Nakhon Sawan,นครสวรรค์,TH60,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Nakhon Sawan,นครสวรรค์,TH60,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Nakhon Sawan,นครสวรรค์,TH60,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Nakhon Sawan,นครสวรรค์,TH60,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Nakhon Sawan,นครสวรรค์,TH60,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Nakhon Sawan,นครสวรรค์,TH60,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Nakhon Sawan,นครสวรรค์,TH60,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Uthai Thani,อุทัยธานี,TH61,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Uthai Thani,อุทัยธานี,TH61,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Uthai Thani,อุทัยธานี,TH61,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Uthai Thani,อุทัยธานี,TH61,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Uthai Thani,อุทัยธานี,TH61,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Uthai Thani,อุทัยธานี,TH61,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Uthai Thani,อุทัยธานี,TH61,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Uthai Thani,อุทัยธานี,TH61,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Kamphaeng Phet,กำแพงเพชร,TH62,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Kamphaeng Phet,กำแพงเพชร,TH62,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Kamphaeng Phet,กำแพงเพชร,TH62,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Kamphaeng Phet,กำแพงเพชร,TH62,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Kamphaeng Phet,กำแพงเพชร,TH62,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Kamphaeng Phet,กำแพงเพชร,TH62,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Kamphaeng Phet,กำแพงเพชร,TH62,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Kamphaeng Phet,กำแพงเพชร,TH62,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Kamphaeng Phet,กำแพงเพชร,TH62,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Kamphaeng Phet,กำแพงเพชร,TH62,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Kamphaeng Phet,กำแพงเพชร,TH62,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Tak,ตาก,TH63,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคเหนือ,เมืองรอง
Tak,ตาก,TH63,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคเหนือ,เมืองรอง
Tak,ตาก,TH63,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคเหนือ,เมืองรอง
Tak,ตาก,TH63,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคเหนือ,เมืองรอง
Tak,ตาก,TH63,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคเหนือ,เมืองรอง
Tak,ตาก,TH63,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคเหนือ,เมืองรอง
Tak,ตาก,TH63,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคเหนือ,เมืองรอง
Tak,ตาก,TH63,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคเหนือ,เมืองรอง
Tak,ตาก,TH63,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคเหนือ,เมืองรอง
Sukhothai,สุโขทัย,TH64,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Sukhothai,สุโขทัย,TH64,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Sukhothai,สุโขทัย,TH64,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Sukhothai,สุโขทัย,TH64,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Sukhothai,สุโขทัย,TH64,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Sukhothai,สุโขทัย,TH64,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Sukhothai,สุโขทัย,TH64,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Sukhothai,สุโขทัย,TH64,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Sukhothai,สุโขทัย,TH64,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคเหนือ,เมืองรอง
Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองรอง
Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองรอง
Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองรอง
Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองรอง
Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองรอง
Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองรอง
Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองรอง
Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองรอง
Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองรอง
Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองรอง
Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองหลัก
Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองหลัก
Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองหลัก
Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองหลัก
Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองหลัก
Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองหลัก
Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองหลัก
Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองหลัก
Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองหลัก
Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองหลัก
Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองหลัก
Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองหลัก
Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,ภาคตะวันตก,ภาคกลาง,เมืองหลัก
Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคกลาง,เมืองรอง
Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคกลาง,เมืองรอง
Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคกลาง,เมืองรอง
Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคกลาง,เมืองรอง
Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคกลาง,เมืองรอง
Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคกลาง,เมืองรอง
Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคกลาง,เมืองรอง
Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคกลาง,เมืองรอง
Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคกลาง,เมืองรอง
Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,ภาคกลาง,ภาคกลาง,เมืองรอง
